UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
8971,53923,"Geneva, Switzerland",18/03/2020,"""Dont assume your community wont be affected. Prepare as if it will be.

Dont assume you wont be infected. Prepare as if you will be.

But there is hope. There are many things all countries can do""-@DrTedros #COVID19 #coronavirus",Positive
36767,81719,"Ohio, Pa. & W.Va.",07/04/2020,"Prices for corn:?

Ohio farmers: gonna plant 32% more corn than last year

https://t.co/JkOvdpmrEg",Neutral
27589,72541,St. Petersburg FL,26/03/2020,"As part of #coronavirus price-gouging investigation, #Florida AG @AshleyMoodyFL subpoenas 5 businesses that sell products through the @Amazon online retail site. https://t.co/oShzdLSOim via @DavidBauerlein",Neutral
42771,87723,,12/04/2020,"Make your own #ToiletPaper hoarding game with @unity3d! But please don't actually hoard TP, share and be kind! #Coronavirus #COVID19 #StayAtHome #StayHome #StayHomeSaveLives #StaySafe #StayInsideStayInspired #StayInside #StayInspired #Maker #Tech #DIY #GameDev @jellevermandere",Positive
11282,56234,"Melbourne, Australia",19/03/2020,"#Oil futures in NY jumped 11% to $22.54/barrel. More below.

Noon prices:
#SPX5002421.4
#NAS1007288.3
#WTI22.41
#GOLD1485.89
#SILVER12.165

Practise trading oil on a free demo: https://t.co/x9ZztKCodE

#coronavirus #COVID19 #COVID2019AU #DonaldTrump #CoronaVirusOutbreak https://t.co/rmjLqCuIFB https://t.co/jcb2OAumGx",Positive
36824,81776,,07/04/2020,"During the COVID-19, there are no huge impacts on Japan's overall agriculture since the ingredients for food in Japan are mostly imported from foreign countries. However, some perishable products are affected. Most of the milks are out of stock. @RMaltarollo @NBPSEagles https://t.co/CXuHiov5XF",Negative
5493,50445,,17/03/2020,@jordanatheresa At least some supermarket workers are being offered 2 weeks paid sick leave if they have to call in over Covid-19.,Negative
10774,55726,"Stamford Bridge, England",19/03/2020,Social distancing in supermarket totally failed. Customer came shopping as they were in weekend mood. Based from their attitude and product purchase either they will infected by covid-19 first or obesiti at the end of quarantine period.,Negative
4336,49288,Northern Red River Valley,16/03/2020,"Due to the recent Covid-19 concerns &amp; our commitment to the safety of our customers and employees, we are adjusting store scheduled hours based on current work loads at our retail locations.  We are available for parts 24/7 via our online parts portal at https://t.co/rpSUBU3cKN https://t.co/HcWzKK43G3",Positive
35603,80555,,07/04/2020,"The undervalued heroes of the #Covid_19 crisis need our thanks  and our support | ?
#PublicServants are #ProudlyServingCanadians ?? #CERB #COVID19  https://t.co/gqWABJNuEn",Positive
27401,72353,"Selby, England",26/03/2020,This week we hosted a webinar for discussing changing automotive consumer behaviour trends we have observed during this week of unprecedented upheaval as well as some best practise for your #digitalmarketing efforts during the #coronavirus pandemic https://t.co/TVIQEtq2Os,Positive
16128,61080,"Burr Ridge, IL",21/03/2020,"""From #grocery #shopping for the #elderly to delivering #meals or offering #free classes #online, acts of #kindness during the #coronavirus #pandemic are providing #uplifting moments of #joy in a #UnitedStates beset by #anxiety."" https://t.co/RefLNn8cL0",Neutral
33019,77971,"Qadian, India??",05/04/2020,on the frontline   Dear nurses doctors police ambulance staff firefighters supermarket workers cleaners amp others Thank You for keeping this country going   from team  ,Positive
22410,67362,"Exeter, England",23/03/2020,"@LauraPidcock Food delivery availability for families with a vulnerable member. It's hardly an exaggeration to say that if any of us are forced to a busy supermarket with a good chance of picking up COVID-19, we are endangering the vulnerable member we le",Negative
28950,73902,LA · NYC · CHI · London,30/03/2020,Join us tomorrow for our webinar  well be sharing initial findings from our ongoing #COVID19 research on consumer trends &amp; brand needs. Sign up here: https://t.co/obGcP3hJc6 https://t.co/8LmlNzSAAO,Positive
36226,81178,"London, England",07/04/2020,"@outreach_lab Yeah consumer buyer behaviour has changed due to the new way of life, post  #coronavirus",Positive
16416,61368,The North ,21/03/2020,Stop the panic buying by putting all prices up! Will make the idiots think twice &amp; could allow our emergency service staff a chance at getting some vital supplies for themselves after helping the likes of us stay alive! Some Selfish duckers out there! #Covid_19 #HelpEachOther #UK,Positive
37251,82203,"Lagos, Nigeria",08/04/2020,product prices retreated again in China late Mar NBS data showed impacted by slower than expected reduction of steel product and weakened market amid escalation of COVID 19 spread Oversupply and bearish sentiment reversed mild increases in mid Mar,Negative
5004,49956,"Upstate, NY ",17/03/2020,This country needs to band together...and tip grocery store workers massive amounts of money. #workingthefrontlines #COVID19 #coronavirus #stayhomechallenge #StayHome #QuarantineLife #grocerystores,Neutral
44120,89072,"Toronto, Ontario",13/04/2020,"The big 24h supermarket nearby now has limited hours &amp; also has a max number of people allowed inside the store at any given time.

I'm estimating the line in front of the store was about an hour long. 

Toronto, a city of 3 million, has 42 non-nursing_home COVID-19 deaths so far",Negative
30647,75599,Everywhere,02/04/2020,"$DJIA $SPX $COMP
Focus on defeating #CoronaVirus seems waning. instead accusations &amp; counter accusations about #COVID-19 reporting/data &amp; denials.. while more and more cases are reported &amp; more and more people are death globally, oil prices stablization #LaughOrCry #SpyWarfare",Negative
42529,87481,,12/04/2020,We re calling for NO PATENTS or PROFITEERING on drugs tests and vaccines   Rationing because of high prices and insufficient supply will prolong the,Negative
31724,76676,"Washington, DC",04/04/2020,Hand sanitizers prices 100ml in Diff countries for Saudi Arab  10 Iran  15 Iraq  25 Libya  28 Pakistan  32 Hindustan  300 Modi ji just tell me why only Hindus Why Rt coz nobody will tell you this,Positive
15540,60492,Behind the Scenes,20/03/2020,"I was in a supermarket in Glasgow today and the food shortage situation has gotten so bad, people were actually buying Fruits and Vegetableseg. #CoronaCrisis",Negative
37114,82066,Canada,07/04/2020,"CaniBrands Donates Funds, Lowers Prices and Launches Free Can-i-Cleanse Hand Sanitizer to Support the Community During COVID-19 Pandemic

CaniBrands will donate $10,000 and 10 per cent of product sales to the ECHL Player Relief Fund https://t.co/WBTbfZM2gA",Positive
28068,73020,Houghton,26/03/2020,Covid-19: Retailers hiking prices on sanitation products in hot water https://t.co/UUTUUQ1ItC. #Covid19SA https://t.co/OyiDH6Ptil,Neutral
33012,77964,Wales U.K.,05/04/2020,"@HannahMarnell1 @matthaig1 @Freshfieldsresc Thank you so much. If tweeps have a look at our recent e-magazine, there are many ways to help. If you're shopping online at #Amazon or sign up to #EasyFundraising (4,000+ retailers online) it's a great way to s",Positive
36349,81301,"Ontario, Canada",07/04/2020,Meat and Egg Prices Following the COVID-19 Outbreak  Jayson Lusk https://t.co/afl7AG4ZFS,Neutral
43288,88240,Hiding in my sock drawer,13/04/2020,Does anyone believe that post COVID 19 we will carry on economically or otherwise as normal Consumer confidence should be in the toilet and who will even have confidence in the country This last fiasco has left me seriously in doubt of our own nation s stability,Neutral
43573,88525,,13/04/2020,"@realDonaldTrump Too little too late.  The oil story is over.  Renewables are destroying the oil market, with or without COVID-19.  

With little rise in oil prices from this deal, we will see how long this agreement lasts as every country fights for ",Negative
19712,64664,"San Francisco, CA | Washington DC",22/03/2020,"In the past few days, some Americans are struggling to get needed supplies for the #coronavirus pandemic.
 
42% said they couldnt get cleaning supplies or hand sanitizer
19% said they were unable to get groceries
4% said they couldnt get Rx medications
https://t.co/DV04N3JTef https://t.co/IkJN9cKAcs",Positive
30966,75918,South side VA,03/04/2020,"@AlexanderWidrow @Mcphie00 Stay in the city!  Help will come.?

Under such circumstances, Don't go rambling out in the countryside in places you're not known or not supposed to be ... there, Covid-19 is the least of your worries!

Stock up on drie",Neutral
37036,81988,,07/04/2020,"With the COVID-19 pandemic predicted to worsen this week, coronavirus task force leaders urge Americans to contain trips to a bare minimum by declaring: ""This is the moment to not be going to the grocery store."" #grocery #supermarkets #covid19 #coronavirus https://t.co/vTx6Fv8T0M",Negative
19970,64922,"Montreal, Canada",22/03/2020,"Panic buying at pharmacies and Possible medication shortage? Pharmacies now must face a new reality amid COVID-19 pandemic! 
New funny Youtube video tackling these topics. Link in comment section ??
#COVID?19 #coronavirus #pharmacy #medications #toiletpaper https://t.co/FFMJLDYuuz",Negative
6617,51569,,18/03/2020,"Also, stock up on things like this...don't hoard...just see what is available...

#Coronavirus 

And go for a walk each day to clear your head...

https://t.co/QptJxd5i3Z",Positive
6465,51417,"Green Bay, WI",18/03/2020,Another story of people stepping up in a time of crisis. https://t.co/3fe79ndtfY    #Coronavirus  #BradPaisley  #Thankyou,Negative
24536,69488,"Manhattan, KS USA",25/03/2020,"Kansas Soybean Prices vs Costs During COVID-19
Dan O'Brien (@KSUGrains) discusses the factors influencing the soybean market and compares prices and costs at a time when COVID-19 is influencing markets.
https://t.co/Q7GO1Knkzc",Neutral
20377,65329,"Rio de Janeiro, Brazil",22/03/2020,"@andrewpprice @dudupfv @rileybrown_art HAHA, with the dollar skyrocketing because of Covid-19. Probably yes, the prices will go even higher",Positive
17233,62185,Halifax,21/03/2020,"Kudos to everyone who is continuing to work during this #Covid_19 pandemic...from health care workers, emergency services, grocery store workers, pharmacists, utilities technicians, and gas station attendants.  Sure I've missed a bunch.  But we appreciate what you do.",Positive
44369,89321,"Washington, D.C.",13/04/2020,Oil prices will remain low until the Virus is somewhat under control how can anyone think otherwise the Covid 19 Virus now controls the World economies,Negative
34383,79335,Manila,06/04/2020,"Latest @FAO cereal supply &amp; demand inventory released in March 2020 assures that global #cereal market expected to remain well supplied; says outlook for other major staple #crops in 2020 is positive despite #COVID19.

Read here: https://t.co/EucB5NRRDA

#foodsecurity",Positive
34304,79256,"Nairobi, Kenya",06/04/2020,Someone tell the Kenya that the prices are now at 100 up from 7 machos tu 19,Neutral
11926,56878,"Johnson City, TN",19/03/2020,"The 60s-Turn on, Tune In, and Drop out. Updated 
Turn off, Tune out, and Drop off. 
TURN OFF- social media and the news. Be informed, but limit exposure. 
TUNE OUT- fake news, panic buying
DROP OFF- there that need help, food, fellowship #coronavirus #love #Quarantine",Negative
